Incident ID ,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Name,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location
201341928,2305,210031960,08/17/2021 07:34:57 AM,23F,1,Theft From Motor Vehicle,SILVER SPRING,1200 BLK E WEST HWY,SILVER SPRING,MD,20910,MCPD,Parking Lot - Other,G,3G1,89,1200,WEST,HWY,08/16/2021 10:00:00 PM,08/17/2021 07:00:00 AM,38.99019,-77.0299,3D,"(38.9902, -77.0299)"
201335775,5404,210024146,06/24/2021 01:58:00 AM,90D,1,Driving Under the Influence,ROCKVILLE,2500 BLK  S270 X4 TO X1 HWY,ROCKVILLE,MD,20854,MCPD,Street - In vehicle,B,1B1,657,2500,S270 X4 TO X1,HWY,06/24/2021 01:53:00 AM,,39.03996165,-77.14687813,1D,"(39.04, -77.1469)"
201335777,2303,210024270,06/24/2021 07:59:43 PM,23C,1,Shoplifting,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Department/Discount Store,M,5M1,701,20900,FREDERICK,RD,05/10/2021 0:00,06/13/2021 12:00:00 AM,39.1982954,-77.2448997,5D,"(39.1983, -77.2449)"
201337555,9109,210026457,07/09/2021 20:37,90Z,1,All Other Offenses,SILVER SPRING,,SILVER SPRING,MD,20901,MCPD,Street - Other,I,3I1,148,,NEW HAMPSHIRE,AVE,07/09/2021 20:38,,39.04341081,-76.99190369,3D,"(39.0434, -76.9919)"
201335770,5404,210024136,06/23/2021 11:24:31 PM,90D,1,Driving Under the Influence,MONTGOMERY VILLAGE,800 BLK  CLOPPER RD,GAITHERSBURG,MD,20878,MCPD,Street - Residential,P,6P2,593,800,CLOPPER,RD,06/23/2021 12:20:00 AM,,39.14451274,-77.22548078,6D,"(39.1445, -77.2255)"
201363594,2610,220005674,02/09/2022 14:49,26F,1,Identity Theft,MONTGOMERY VILLAGE,8100 BLK  PEPPERWOOD LA,GAITHERSBURG,MD,20877,MCPD,Other/Unknown,P,6P3,551,8100,PEPPERWOOD,LA,02/09/2022 14:59,,0,0,6D,"(0.0, 0.0)"
201344842,2304,210035564,09/10/2021 9:32,23G,1,Theft of Motor Vehicle Parts or Accessories,MONTGOMERY VILLAGE,100 BLK  CORAL REEF TER,GAITHERSBURG,MD,20878,MCPD,Parking Lot - Residential,P,6P1,550,100,CORAL REEF,TER,09/09/2021 23:00,09/10/2021 8:45,39.12223,-77.2123,6D,"(39.1222, -77.2123)"
201341932,2006,210031664,08/14/2021 08:44:09 PM,200,1,Arson,GERMANTOWN,22900 BLK  SPICEBUSH DR,CLARKSBURG,MD,20871,MCFM,Residence - Garage,M,5M3,600,22900,SPICEBUSH,DR,08/14/2021 08:44:00 PM,,39.23096,-77.2459,5D,"(39.231, -77.2459)"
201331895,2305,210019555,05/24/2021 07:35:08 AM,23F,1,Theft From Motor Vehicle,GERMANTOWN,11800 BLK  SUMMER OAK DR,GERMANTOWN,MD,20874,MCPD,Street - Residential,N,5N1,447,11800,SUMMER OAK,DR,05/23/2021 08:30:00 PM,05/24/2021 06:30:00 AM,39.16568893,-77.24495738,5D,"(39.1657, -77.245)"
201331895,2902,210019555,05/24/2021 07:35:08 AM,290,1,Destruction/Damage/Vandalism of Property,GERMANTOWN,11800 BLK  SUMMER OAK DR,GERMANTOWN,MD,20874,MCPD,Street - Residential,N,5N1,447,11800,SUMMER OAK,DR,05/23/2021 08:30:00 PM,05/24/2021 06:30:00 AM,39.16568893,-77.24495738,5D,"(39.1657, -77.245)"
201331906,2399,210019567,05/24/2021 09:21:36 AM,23H,1,All other Larceny,GERMANTOWN,,GERMANTOWN,MD,20874,MCPD,Street - Commercial,N,5N1,595,,MIDDLEBROOK,RD,05/21/2021 08:00:00 AM,05/24/2021 07:00:00 AM,39.17497092,-77.26113844,5D,"(39.175, -77.2611)"
201331907,2399,210019568,05/24/2021 09:50:26 AM,23H,1,All other Larceny,WHEATON,3600 BLK  QUEEN MARY DR,OLNEY,MD,20832,MCPD,Residence - Single Family,J,4J2,399,3600,QUEEN MARY,DR,05/16/2021 12:19:00 PM,,39.14969958,-77.07100152,4D,"(39.1497, -77.071)"
201341933,2305,210030219,08/04/2021 9:41,23F,1,Theft From Motor Vehicle,BETHESDA,6400 BLK  ROCK SPRING DR,BETHESDA,MD,20817,MCPD,Parking Lot - School,E,2.00E+03,197,6400,ROCK SPRING,DR,08/03/2021 19:00,08/03/2021 20:30,39.0256,-77.1311,2D,"(39.0256, -77.1311)"
201335792,2303,210023266,06/17/2021 08:41:29 PM,23C,1,Shoplifting,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Department/Discount Store,M,5M1,701,20900,FREDERICK,RD,06/17/2021 08:35:00 PM,,39.1982954,-77.2448997,5D,"(39.1983, -77.2449)"
201348031,9101,210038944,,90Z,1,All Other Offenses,SILVER SPRING,300 BLK  UNIVERSITY BLV E,SILVER SPRING,MD,20901,MCPD,Street - In vehicle,H,3H1,134,300,UNIVERSITY,BLV,10/05/2021 8:30,10/05/2021 9:00,39.01222,-77.0005,3D,"(39.0122, -77.0005)"
201341936,2304,210031965,08/17/2021 09:05:34 AM,23G,1,Theft of Motor Vehicle Parts or Accessories,MONTGOMERY VILLAGE,20100 BLK  ARROWHEAD RD,MONTGOMERY VILLAGE,MD,20886,MCPD,Parking Lot - Commercial,R,6R2,504,20100,ARROWHEAD,RD,07/27/2021 09:00:00 AM,08/10/2021 9:00,39.18616,-77.195,6D,"(39.1862, -77.195)"
201337605,9105,210026545,07/10/2021 13:20,90Z,1,All Other Offenses,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Department/Discount Store,M,5M1,701,20900,FREDERICK,RD,07/09/2021 19:51,,39.1982954,-77.2448997,5D,"(39.1983, -77.2449)"
201335808,5212,210024284,06/24/2021 09:40:03 PM,520,1,Weapon Law Violations,WHEATON,,SILVER SPRING,MD,20906,MCPD,Street - Residential,K,4K2,336,,CONNECTICUT,AVE,06/24/2021 09:38:00 PM,,39.06902167,-77.07536376,4D,"(39.069, -77.0754)"
201335809,2203,210024304,06/25/2021 12:55:36 AM,220,1,Burglary/Breaking and Entering,ROCKVILLE,800 BLK  BALTIMORE RD,ROCKVILLE,MD,20851,RCPD,Bar/Night Club,A,1A2,288,800,BALTIMORE,RD,06/25/2021 12:55:00 AM,06/25/2021 12:55:00 AM,39.08456916,-77.13628049,1D,"(39.0846, -77.1363)"
201348034,2303,210039662,10/05/2021 15:04,23C,1,Shoplifting,GERMANTOWN,20600 BLK  SENECA MEADOWS PKW,GERMANTOWN,MD,20876,MCPD,Grocery/Supermarket,M,5M1,701,20600,SENECA MEADOWS,PKW,10/05/2021 16:08,,39.19949,-77.2565,5D,"(39.1995, -77.2565)"
201351460,1206,210044020,11/01/2021 1:27,120,1,Robbery,ROCKVILLE,1700 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Convenience Store,A,1A1,272,1700,ROCKVILLE,PIK,11/01/2021 1:27,11/01/2021 2:00,39.06195,-77.1228,1D,"(39.062, -77.1228)"
201348030,9105,210039651,10/05/2021 14:25,90Z,1,All Other Offenses,GERMANTOWN,1  BLK  GROTTO CT,GERMANTOWN,MD,20874,MCPD,Residence -Townhouse/Duplex,N,5N2,594,1,GROTTO,CT,10/05/2021 15:27,,39.16922,-77.2677,5D,"(39.1692, -77.2677)"
201337603,2303,210026544,07/10/2021 13:32,23C,1,Shoplifting,GERMANTOWN,21000 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Hardware,M,5M1,701,21000,FREDERICK,RD,07/10/2021 13:32,,39.2033137,-77.24577767,5D,"(39.2033, -77.2458)"
201332030,5404,210018940,05/19/2021 05:46:26 PM,90D,1,Driving Under the Influence,WHEATON,,SILVER SPRING,MD,20906,MCPD,Street - In vehicle,J,4J1,368,,RANDOLPH,RD,05/19/2021 06:33:00 PM,,39.06650474,-77.03037166,4D,"(39.0665, -77.0304)"
201335815,1399,210024301,06/25/2021 12:31:06 AM,13B,1,Simple Assault,GERMANTOWN,20000 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Residence - Apartment/Condo,M,5M1,468,20000,FREDERICK,RD,06/25/2021 12:31:00 AM,,39.18342139,-77.23889041,5D,"(39.1834, -77.2389)"
201335817,2202,210024310,06/25/2021 02:17:18 AM,220,1,Burglary/Breaking and Entering,WHEATON,11200 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,MCPD,Residence - Apartment/Condo,L,4L2,324,11200,GEORGIA,AVE,06/25/2021 02:00:00 AM,06/25/2021 02:16:00 AM,39.03866777,-77.05088163,4D,"(39.0387, -77.0509)"
201335816,2999,210024302,06/25/2021 12:53:17 AM,290,1,Destruction/Damage/Vandalism of Property,MONTGOMERY VILLAGE,100 BLK  EDISON PARK DR,GAITHERSBURG,MD,20878,MCPD,Government Building,P,6P2,450,100,EDISON PARK,DR,06/25/2021 12:53:00 AM,,39.11304,-77.2363,6D,"(39.113, -77.2363)"
201335821,2411,210024223,06/24/2021 02:33:26 PM,90Z,1,All Other Offenses,ROCKVILLE,700 BLK  MONROE ST,ROCKVILLE,MD,20850,MCPD,Residence - Apartment/Condo,A,1A1,258,700,MONROE,ST,06/17/2021 09:00:00 PM,06/18/2021 01:00:00 PM,39.07536895,-77.15304609,1D,"(39.0754, -77.153)"
201351460,2901,210044020,11/01/2021 1:27,290,1,Destruction/Damage/Vandalism of Property,ROCKVILLE,1700 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Convenience Store,A,1A1,272,1700,ROCKVILLE,PIK,11/01/2021 1:27,11/01/2021 2:00,39.06195,-77.1228,1D,"(39.062, -77.1228)"
201332094,2399,210019812,05/25/2021 07:31:53 PM,23H,1,All other Larceny,WHEATON,12500 BLK  LAYHILL RD,SILVER SPRING,MD,20906,MCPD,Laundromat,K,4K1,351,12500,LAYHILL,RD,05/25/2021 05:00:00 PM,05/25/2021 06:30:00 PM,39.06161833,-77.05088533,4D,"(39.0616, -77.0509)"
201335826,2304,210024177,06/24/2021 10:36:18 AM,23G,1,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,12200 BLK  WILKINS AVE,ROCKVILLE,MD,20852,MCPD,Parking Lot - Commercial,A,1A2,303,12200,WILKINS,AVE,06/24/2020 12:00:00 PM,,39.05610466,-77.10913997,1D,"(39.0561, -77.1091)"
201335827,3562,210024023,06/23/2021 12:41:10 PM,35A,1,Drug/Narcotic Violations,BETHESDA,8600 BLK  OLD GEORGETOWN RD,BETHESDA,MD,20814,MCPD,Hospital/Emergency Care Center,E,2.00E+02,55,8600,OLD GEORGETOWN,RD,06/23/2021 12:41:00 PM,06/23/2021 01:30:00 PM,38.99657117,-77.10903237,2D,"(38.9966, -77.109)"
201332153,5311,210019846,05/26/2021 05:14:18 AM,90C,1,Disorderly Conduct,MONTGOMERY VILLAGE,500 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,20878,GPD,Parking Lot - Commercial,P,6P2,445,500,QUINCE ORCHARD,RD,05/26/2021 05:14:00 AM,,39.14541583,-77.21998291,6D,"(39.1454, -77.22)"
201344856,9105,210035587,09/10/2021 12:01,90Z,1,All Other Offenses,SILVER SPRING,500 BLK  THAYER AVE,SILVER SPRING,MD,20910,MCPD,Residence - Apartment/Condo,G,3G1,514,500,THAYER,AVE,09/03/2021 12:00,09/10/2021 13:00,38.99341,-77.0119,3D,"(38.9934, -77.0119)"
201337712,9105,210026654,07/11/2021 12:27,90Z,1,All Other Offenses,WHEATON,12700 BLK  PARKLAND DR,ROCKVILLE,MD,20853,MCPD,Residence - Single Family,K,4K2,338,12700,PARKLAND,DR,05/11/2021 12:27,07/11/2021 12:27,39.06382204,-77.09076961,4D,"(39.0638, -77.0908)"
201348049,9105,210039680,10/05/2021 17:00,90Z,1,All Other Offenses,WHEATON,14400 BLK  INNSBRUCK CT,SILVER SPRING,MD,20906,MCPD,Other/Unknown,K,4K1,530,14400,INNSBRUCK,CT,09/22/2021 12:00:00 AM,10/05/2021 13:00,39.09245,-77.0481,4D,"(39.0924, -77.0481)"
201341940,2901,210031969,08/17/2021 10:16:20 AM,290,1,Destruction/Damage/Vandalism of Property,SILVER SPRING,3500 BLK  ASTON MANOR CT,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,I,3I2,380,3500,ASTON MANOR,CT,08/16/2021 01:00:00 PM,08/17/2021 08:00:00 AM,39.08013,-76.9359,3D,"(39.0801, -76.9359)"
201090559,9107,16037511,,90Z,1,All Other Offenses,WHEATON,2600 BLK  BEL PRE RD,SILVER SPRING,MD,20906,MCPD,Residence - Nursing Home,K,4K1,530,2600,BEL PRE,RD,07/24/2016 11:30:00 AM,07/24/2016 05:30:00 PM,39.09038577,-77.05370441,4D,"(39.0904, -77.0537)"
201348050,2605,210039197,10/02/2021 21:03,26B,1,Credit Card/Automatic Teller Machine Fraud,MONTGOMERY VILLAGE,1  BLK  MARKET ST,GAITHERSBURG,MD,20878,MCPD,Retail - Hardware,P,6P2,450,1,MARKET,ST,10/02/2021 10:03,10/02/2021 10:03,39.12402,-77.235,6D,"(39.124, -77.235)"
201344855,9113,210035561,09/10/2021 8:42,90Z,1,All Other Offenses,SILVER SPRING,11200 BLK  OAK LEAF DR,SILVER SPRING,MD,20901,MCPD,Residence - Apartment/Condo,I,3I1,518,11200,OAK LEAF,DR,09/10/2021 8:41,,39.03898,-76.9956,3D,"(39.039, -76.9956)"
201335847,2404,210024338,06/25/2021 09:49:29 AM,240,1,Motor Vehicle Theft,BETHESDA,4600 BLK N PARK AVE,CHEVY CHASE,MD,20815,MCPD,Parking Garage - Residential,E,2.00E+01,516,4600,PARK,AVE,06/24/2021 07:00:00 PM,06/25/2021 09:00:00 AM,38.96305,-77.0913,2D,"(38.9631, -77.0913)"
201337767,5404,210026736,07/12/2021 2:33,90D,1,Driving Under the Influence,SILVER SPRING,,SILVER SPRING,MD,20903,MCPD,Street - Residential,H,3H2,136,,OAKVIEW,DR,07/12/2021 2:32,07/12/2021 2:55,39.01533542,-76.97786938,3D,"(39.0153, -76.9779)"
201341951,9005,210031929,08/16/2021 07:27:54 PM,09C,1,Justifiable Homicide,GERMANTOWN,21100 BLK  FUTURA CT,GERMANTOWN,MD,20876,MCPD,Residence -Townhouse/Duplex,M,5M3,474,21100,FUTURA,CT,08/16/2021 07:27:00 PM,,39.20416,-77.2641,5D,"(39.2042, -77.2641)"
201332262,2305,210019994,05/26/2021 10:52:48 PM,23F,1,Theft From Motor Vehicle,SILVER SPRING,8400 BLK  FENTON ST,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,110,8400,FENTON,ST,05/26/2021 10:40:00 PM,05/26/2021 10:45:00 PM,38.99442259,-77.02414273,3D,"(38.9944, -77.0241)"
201332126,2203,210019844,05/26/2021 03:57:24 AM,220,1,Burglary/Breaking and Entering,ROCKVILLE,800 BLK  BALTIMORE RD,ROCKVILLE,MD,20851,RCPD,Convenience Store,A,1A2,288,800,BALTIMORE,RD,05/26/2021 03:40:00 AM,05/26/2021 04:00:00 AM,39.08456916,-77.13628049,1D,"(39.0846, -77.1363)"
201341953,2305,210031981,08/17/2021 12:36:11 PM,23F,1,Theft From Motor Vehicle,ROCKVILLE,1200 BLK  CLAGETT DR,ROCKVILLE,MD,20851,RCPD,Street - In vehicle,A,1A2,296,1200,CLAGETT,DR,07/30/2021 12:01:00 AM,07/30/2021 07:00:00 AM,39.07475,-77.1317,1D,"(39.0748, -77.1317)"
201332279,2303,210019912,05/26/2021 12:56:39 PM,23C,1,Shoplifting,MONTGOMERY VILLAGE,700 BLK  RUSSELL AVE,GAITHERSBURG,MD,20877,GPD,Retail - Department/Discount Store,R,6R1,548,700,RUSSELL,AVE,05/26/2021 12:56:00 PM,,39.15063864,-77.20396381,6D,"(39.1506, -77.204)"
201341955,2501,210031985,08/17/2021 01:07:02 PM,250,1,Counterfeiting/Forgery,MONTGOMERY VILLAGE,1  BLK W WATKINS MILL RD,GAITHERSBURG,MD,20878,MCPD,Bank - ATM,P,6P2,593,1,WATKINS MILL,RD,08/16/2021 12:00:00 AM,08/16/2021 11:59:00 PM,39.15937,-77.2191,6D,"(39.1594, -77.2191)"
201335851,2305,210024326,06/25/2021 08:15:07 AM,23F,1,Theft From Motor Vehicle,WHEATON,10600 BLK  ORDWAY DR,SILVER SPRING,MD,20901,MCPD,Street - Residential,L,4L2,158,10600,ORDWAY,DR,06/01/2021 9:00,06/25/2021 06:30:00 AM,39.02902095,-77.01517275,4D,"(39.029, -77.0152)"
201332141,3601,210019764,05/25/2021 03:48:37 PM,11D,1,Forcible Fondling,WHEATON,10700 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,MCPD,Residence - Single Family,L,4L2,171,10700,GEORGIA,AVE,05/26/2021 10:22:00 AM,,39.03022,-77.0483,4D,"(39.0302, -77.0483)"
201344863,2505,210035605,09/10/2021 14:11,250,1,Counterfeiting/Forgery,BETHESDA,4700 BLK  MONTGOMERY LA,BETHESDA,MD,20814,MCPD,Bank - ATM,D,2D2,33,4700,MONTGOMERY,LA,09/08/2021 9:00,,0,0,2D,"(0.0, 0.0)"
201332275,2399,210019997,05/26/2021 11:04:43 PM,23H,1,All other Larceny,SILVER SPRING,8200 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Street - In vehicle,G,3G1,93,8200,GEORGIA,AVE,05/26/2021 11:04:00 PM,05/27/2021 12:03:00 AM,38.99163636,-77.02661165,3D,"(38.9916, -77.0266)"
201332275,2404,210019997,05/26/2021 11:04:43 PM,240,1,Motor Vehicle Theft,SILVER SPRING,8200 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,93,8200,GEORGIA,AVE,05/26/2021 11:04:00 PM,05/27/2021 12:03:00 AM,38.99163636,-77.02661165,3D,"(38.9916, -77.0266)"
201344862,2308,210035576,09/10/2021 10:07,23D,1,Theft from Building,SILVER SPRING,700 BLK  BEACON RD,SILVER SPRING,MD,20903,MCPD,Residence - Nursing Home,H,3H2,137,700,BEACON,RD,09/09/2021 17:45,09/09/2021 18:10,39.00792,-76.9844,3D,"(39.0079, -76.9844)"
201348062,2303,210039697,10/05/2021 17:45,23C,1,Shoplifting,MONTGOMERY VILLAGE,1  BLK  GRAND CORNER AVE,GAITHERSBURG,MD,20878,GPD,Retail - Sporting Goods,P,6P1,549,1,GRAND CORNER,AVE,10/05/2021 17:16,10/05/2021 17:46,39.11838,-77.2003,6D,"(39.1184, -77.2003)"
201348068,2303,210039707,10/05/2021 19:19,23C,1,Shoplifting,GERMANTOWN,12900 BLK  MIDDLEBROOK RD,GERMANTOWN,MD,20874,MCPD,Retail - Department/Discount Store,N,5N1,702,12900,MIDDLEBROOK,RD,10/05/2021 19:19,,39.17877,-77.2684,5D,"(39.1788, -77.2684)"
201335857,2610,210024356,06/25/2021 12:11:40 PM,26F,1,Identity Theft,MONTGOMERY VILLAGE,8200 BLK  MALLORY TER,GAITHERSBURG,MD,20879,MCPD,Other/Unknown,R,6R3,420,8200,MALLORY,TER,03/10/2021 0:00,,39.16273508,-77.17078843,6D,"(39.1627, -77.1708)"
201344867,2399,210035603,09/10/2021 13:26,23H,1,All other Larceny,BETHESDA,9500 BLK  RIVER RD,POTOMAC,MD,20854,MCPD,Retail - Other,E,2.00E+04,218,9500,RIVER,RD,09/10/2021 15:46,,39.00958,-77.1988,2D,"(39.0096, -77.1988)"
201337794,2999,210026782,07/12/2021 11:13,290,1,Destruction/Damage/Vandalism of Property,GERMANTOWN,19300 BLK  ARCHDALE RD,GERMANTOWN,MD,20876,MCPD,School - Elementary/Secondary,M,5M1,469,19300,ARCHDALE,RD,07/12/2021 11:13,,39.17280771,-77.24277396,5D,"(39.1728, -77.2428)"
201337805,5213,210026809,07/12/2021 12:53,520,1,Weapon Law Violations,WHEATON,3100 BLK  HEWITT AVE,SILVER SPRING,MD,20906,MCPD,Residence - Apartment/Condo,K,4K1,348,3100,HEWITT,AVE,07/12/2021 12:53,,39.08009331,-77.06208584,4D,"(39.0801, -77.0621)"
201335863,2404,210024277,06/24/2021 07:09:46 PM,240,1,Motor Vehicle Theft,MONTGOMERY VILLAGE,,MONTGOMERY VILLAGE,MD,20886,MCPD,Street - Residential,R,6R2,422,,ASPENWOOD,LA,06/24/2021 07:10:00 PM,,39.19008908,-77.19581502,6D,"(39.1901, -77.1958)"
201335863,5212,210024277,06/24/2021 07:09:46 PM,520,1,Weapon Law Violations,MONTGOMERY VILLAGE,,MONTGOMERY VILLAGE,MD,20886,MCPD,Street - In vehicle,R,6R2,422,,ASPENWOOD,LA,06/24/2021 07:10:00 PM,,39.19008908,-77.19581502,6D,"(39.1901, -77.1958)"
201335865,2303,210024351,06/25/2021 11:47:05 AM,23C,1,Shoplifting,MONTGOMERY VILLAGE,1  BLK  MARKET ST,GAITHERSBURG,MD,20878,MCPD,Retail - Department/Discount Store,P,6P2,450,1,MARKET,ST,05/21/2021 03:00:00 PM,,39.12411177,-77.23506048,6D,"(39.1241, -77.2351)"
201348069,9113,210039681,10/05/2021 16:25,90Z,1,All Other Offenses,GERMANTOWN,23200 BLK  STRINGTOWN RD,CLARKSBURG,MD,20871,MCPD,Liquor Store - Beer & Wine,M,5M3,476,23200,STRINGTOWN,RD,10/05/2021 16:00,10/05/2021 16:30,39.2378,-77.2779,5D,"(39.2378, -77.2779)"
201332343,1103,210018921,05/19/2021 04:22:46 PM,11A,1,Forcible Rape,WHEATON,10900 BLK  FIESTA RD,SILVER SPRING,MD,20901,MCPD,Residence - Single Family,L,4L2,163,10900,FIESTA,RD,01/01/2017 14:35,12/31/2018 12:00:00 AM,39.03347,-77.0267,4D,"(39.0335, -77.0267)"
201348073,2902,210039710,10/05/2021 20:16,290,1,Destruction/Damage/Vandalism of Property,ROCKVILLE,1  BLK  KIRKFIELD CT,ROCKVILLE,MD,20850,MCPD,Street - Residential,B,1B1,238,1,KIRKFIELD,CT,10/05/2021 15:00,10/05/2021 15:15,39.07901,-77.1817,1D,"(39.079, -77.1817)"
201225344,1314,190005304,02/02/2019 22:37,13A,1,Aggravated Assault,ROCKVILLE,1000 BLK  LEWIS AVE,ROCKVILLE,MD,20851,RCPD,Street - Residential,A,1A2,295,1000,LEWIS,AVE,02/02/2019 22:25,02/02/2019 22:30,39.07662862,-77.13614468,1D,"(39.0766, -77.1361)"
201332456,2308,210020201,05/28/2021 12:03:05 PM,23D,1,Theft from Building,GERMANTOWN,20100 BLK  CENTURY BLV,GERMANTOWN,MD,20874,MCPD,Hotel/Motel/Etc.,N,5N1,702,20100,CENTURY,BLV,05/28/2021 12:03:00 PM,05/28/2021 01:00:00 PM,39.18476979,-77.25966231,5D,"(39.1848, -77.2597)"
201341968,9113,210031979,08/17/2021 11:24:21 AM,90Z,1,All Other Offenses,BETHESDA,11700 BLK  PARKLAWN DR,ROCKVILLE,MD,20852,MCPD,Commercial - Office Building,D,2D4,523,11700,PARKLAWN,DR,08/17/2021 11:23:00 AM,08/17/2021 11:23:00 AM,39.04748,-77.1028,2D,"(39.0475, -77.1028)"
201344888,2303,210035651,09/10/2021 17:40,23C,1,Shoplifting,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Grocery/Supermarket,L,4L2,321,11100,VEIRS MILL,RD,09/10/2021 17:37,,39.03734,-77.0516,4D,"(39.0373, -77.0516)"
201344891,2303,210035667,09/10/2021 20:26,23C,1,Shoplifting,WHEATON,14100 BLK  GEORGIA AVE,SILVER SPRING,MD,20906,MCPD,Convenience Store,K,4K1,534,14100,GEORGIA,AVE,09/10/2021 20:00,09/10/2021 20:30,39.0877,-77.0796,4D,"(39.0877, -77.0796)"
201351468,2601,210042875,10/25/2021 01:16:52 AM,26A,1,False Pretenses/Swindle/Confidence Game,BETHESDA,9700 BLK  OLD GEORGETOWN RD,BETHESDA,MD,20814,MCPD,Other/Unknown,E,2.00E+02,71,9700,OLD GEORGETOWN,RD,10/21/2021 01:00:00 PM,10/25/2021 08:20:00 AM,39.01419,-77.1182,2D,"(39.0142, -77.1182)"
201341972,2305,210032004,08/17/2021 02:52:31 PM,23F,1,Theft From Motor Vehicle,ROCKVILLE,100 BLK  HALPINE RD,ROCKVILLE,MD,20852,MCPD,Parking Garage - Residential,A,1A1,266,100,HALPINE,RD,08/16/2021 05:30:00 PM,08/17/2021 06:30:00 AM,39.06263,-77.1224,1D,"(39.0626, -77.1224)"
201332666,2303,210020405,05/29/2021 07:26:25 PM,23C,1,Shoplifting,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Other,M,5M1,701,20900,FREDERICK,RD,05/29/2021 07:26:00 PM,,39.1982954,-77.2448997,5D,"(39.1983, -77.2449)"
201348087,2404,210039721,10/05/2021 21:31,240,1,Motor Vehicle Theft,SILVER SPRING,8600 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Street - Residential,G,3G1,108,8600,GEORGIA,AVE,10/05/2021 20:45,10/05/2021 20:50,38.99607,-77.0282,3D,"(38.9961, -77.0282)"
201332501,3542,210020272,05/28/2021 03:24:20 PM,35A,1,Drug/Narcotic Violations,ROCKVILLE,14800 BLK  SOUTHLAWN LA,ROCKVILLE,MD,20850,MCPD,Retail - Other,A,1A2,287,14800,SOUTHLAWN,LA,05/28/2021 03:24:00 PM,,39.09774338,-77.13656824,1D,"(39.0977, -77.1366)"
201332501,3550,210020272,05/28/2021 03:24:20 PM,35B,1,Drug Equipment Violations,ROCKVILLE,14800 BLK  SOUTHLAWN LA,ROCKVILLE,MD,20850,MCPD,Retail - Other,A,1A2,287,14800,SOUTHLAWN,LA,05/28/2021 03:24:00 PM,,39.09774338,-77.13656824,1D,"(39.0977, -77.1366)"
201363606,2902,220005689,02/09/2022 14:45,290,1,Destruction/Damage/Vandalism of Property,GERMANTOWN,22700 BLK  CLARKSBURG RD,CLARKSBURG,MD,20871,MCPD,Parking Lot - Commercial,N,5N3,466,22700,CLARKSBURG,RD,02/09/2022 13:00,02/09/2022 13:30,39.22919,-77.2898,5D,"(39.2292, -77.2898)"
201332591,2303,210020393,05/29/2021 06:20:02 PM,23C,1,Shoplifting,GERMANTOWN,21000 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Hardware,M,5M1,701,21000,FREDERICK,RD,05/29/2021 06:20:00 PM,,39.2033137,-77.24577767,5D,"(39.2033, -77.2458)"
201337880,2404,210026901,07/12/2021 5:03,240,1,Motor Vehicle Theft,WHEATON,13700 BLK  ASHBY RD,ROCKVILLE,MD,20853,MCPD,Residence - Driveway,K,4K2,341,13700,ASHBY,RD,07/11/2021 18:00,07/12/2021 0:00,39.07948582,-77.09491332,4D,"(39.0795, -77.0949)"
201351478,2399,210043816,10/30/2021 11:35:55 AM,23H,1,All other Larceny,SILVER SPRING,3400 BLK  ROBEY TER,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I2,380,3400,ROBEY,TER,10/30/2021 11:35:00 AM,,39.08297,-76.9384,3D,"(39.083, -76.9384)"
201337890,2605,210026894,07/12/2021 21:33,26B,1,Credit Card/Automatic Teller Machine Fraud,ROCKVILLE,12500 BLK  CARRY BACK PL,GAITHERSBURG,MD,20878,MCPD,Cyberspace,B,1B2,457,12500,CARRY BACK,PL,07/12/2021 4:43,,39.1007812,-77.25972923,1D,"(39.1008, -77.2597)"
